,location_name,year,Average,cause_name,metric_name,val_y,upper,lower
33,Libya,2008,85.59286429133226,Other malignant neoplasms,Number,181.81636246716775,248.14680193707065,123.05041125874496
34,Yemen,2007,138.0850200630055,Other malignant neoplasms,Number,313.1862270337303,455.8549567320935,193.93893028529607
35,Kuwait,2007,33.511890044508796,Lip and oral cavity cancer,Number,8.371090951470944,11.084240347975264,5.912491050854134
36,Kuwait,2007,33.511890044508796,Nasopharynx cancer,Number,7.4801559279207375,10.183426044686197,5.054077449371867
37,Kuwait,2007,33.511890044508796,Other pharynx cancer,Number,1.2565443670939198,1.6526832653059578,0.8733306093650568
38,Somalia,2008,84.7917720308817,Larynx cancer,Number,39.18156219921302,59.82087222185209,23.59742585876354
39,Somalia,2008,84.7917720308817,"Tracheal, bronchus, and lung cancer",Number,63.84832652032688,119.42450606628124,31.6785469857991
40,Somalia,2008,84.7917720308817,Breast cancer,Number,251.80842603798217,407.6995169771021,145.7251957278065
41,Somalia,2008,84.7917720308817,Cervical cancer,Number,531.7882188209603,875.7612805919911,266.474929157849
42,Somalia,2008,84.7917720308817,Uterine cancer,Number,32.6449699969301,58.657531381965946,15.69894628954332
43,Somalia,2008,84.7917720308817,Prostate cancer,Number,145.14069538511146,241.3820974596871,75.33087299007566
44,Somalia,2008,84.7917720308817,Colon and rectum cancer,Number,87.60833039823363,167.75287585654124,50.17336712735823
45,Somalia,2008,84.7917720308817,Lip and oral cavity cancer,Number,48.29826180948559,82.90740388419786,24.685097005042312
46,Somalia,2008,84.7917720308817,Nasopharynx cancer,Number,35.359513694954344,55.95670413111251,20.17150078834136
47,Somalia,2008,84.7917720308817,Other pharynx cancer,Number,8.118010721537411,14.926061391418028,4.230944926907017
48,Somalia,2008,84.7917720308817,Gallbladder and biliary tract cancer,Number,12.02082272689162,20.303498682386127,6.1933829527239945
49,Kuwait,2008,37.554537675818686,Esophageal cancer,Number,5.816274819479691,7.6668327354257535,4.078073555733335
50,Kuwait,2008,37.554537675818686,Stomach cancer,Number,17.57687568189669,23.335101955227817,12.135689791742031
51,Kuwait,2008,37.554537675818686,Liver cancer,Number,8.532875286960852,11.22940969181547,5.989745700710668
52,Kuwait,2008,37.554537675818686,Larynx cancer,Number,10.21412023387414,13.560802240297626,7.313427946849961
53,Kuwait,2008,37.554537675818686,"Tracheal, bronchus, and lung cancer",Number,34.24468185414141,46.15541383087274,23.300266915494788
54,Kuwait,2008,37.554537675818686,Breast cancer,Number,242.5427747335972,333.30933633359217,167.20614472858267
55,Kuwait,2008,37.554537675818686,Cervical cancer,Number,18.376281160872843,26.054528546411,12.168484252555356
56,Kuwait,2008,37.554537675818686,Uterine cancer,Number,33.123476459224065,45.27090164425715,22.120636593564363
57,Kuwait,2008,37.554537675818686,Prostate cancer,Number,113.29035836955434,159.35885186781215,75.95718155436411
58,Kuwait,2008,37.554537675818686,Colon and rectum cancer,Number,103.82879276959534,136.9684622335296,75.158708668339
59,Saudi Arabia,2008,239.35622554288474,Esophageal cancer,Number,57.12574294264336,78.56548273086615,38.67140105332852
60,Saudi Arabia,2008,239.35622554288474,Stomach cancer,Number,139.84042812430005,187.9481088741511,96.0153628523712
61,Saudi Arabia,2008,239.35622554288474,Liver cancer,Number,129.9028719974473,174.20860563386313,89.66983517970345
62,Bahrain,2008,13.641066353782804,Esophageal cancer,Number,2.403015218101124,3.289093214251101,1.6352333276621522
63,Bahrain,2008,13.641066353782804,Stomach cancer,Number,7.851183412512762,10.449807382680076,5.524735422634913
64,Lebanon,2007,153.24438383453426,Esophageal cancer,Number,13.165835692035126,18.21893617575515,8.999878985409552
65,Lebanon,2007,153.24438383453426,Stomach cancer,Number,79.90150049274057,110.91731707287003,54.55794066567249
66,Lebanon,2007,153.24438383453426,Liver cancer,Number,30.65946938941575,41.93707175928319,20.51560216348848
67,Lebanon,2007,153.24438383453426,Larynx cancer,Number,97.91617999564096,137.43619337860386,67.43029962404455
68,Lebanon,2007,153.24438383453426,"Tracheal, bronchus, and lung cancer",Number,232.82817137506905,321.96870208908234,159.13176996505797
69,Libya,2007,77.95391224183157,Stomach cancer,Number,46.705110675840125,62.23780563721648,32.1315736947903
70,Libya,2007,77.95391224183157,Liver cancer,Number,35.54386798373041,47.59787488560109,24.354897012273693
71,Libya,2007,77.95391224183157,Larynx cancer,Number,60.68098091238382,82.59782765100928,40.89359506697479
72,Libya,2007,77.95391224183157,"Tracheal, bronchus, and lung cancer",Number,136.55528516991706,186.183507487108,92.22058090658383
73,Libya,2007,77.95391224183157,Breast cancer,Number,413.5399689000786,565.785603259691,278.53153410746137
74,Libya,2007,77.95391224183157,Cervical cancer,Number,76.34049300905905,108.98529595681372,47.73756278969519
75,Libya,2007,77.95391224183157,Uterine cancer,Number,42.16802047780163,61.05982529148919,26.34596188016746
76,Libya,2007,77.95391224183157,Prostate cancer,Number,148.5032278412176,204.1008408774979,98.83118795476364
77,Libya,2007,77.95391224183157,Colon and rectum cancer,Number,232.02068207550815,306.0526855872288,162.78679981605364
78,Libya,2007,77.95391224183157,Lip and oral cavity cancer,Number,25.708252341447515,34.719978591290484,17.830549944768308
79,Libya,2007,77.95391224183157,Nasopharynx cancer,Number,92.7632804543132,129.09056652363444,62.71244794564012
80,Libya,2007,77.95391224183157,Other pharynx cancer,Number,2.630204708167299,3.548866444365109,1.7715924911487408
81,Libya,2007,77.95391224183157,Gallbladder and biliary tract cancer,Number,19.12378093965242,25.635858707054204,12.89738493625334
82,Libya,2007,77.95391224183157,Pancreatic cancer,Number,37.79878757747736,50.96647235225869,25.89887767671388
83,Libya,2007,77.95391224183157,Malignant skin melanoma,Number,6.8299856887977874,9.670856290274116,4.184294893656083
84,Algeria,2008,397.42646279481283,Lip and oral cavity cancer,Number,127.39941988738396,176.57987930831507,84.97421985000553
85,Algeria,2008,397.42646279481283,Nasopharynx cancer,Number,499.7483140757531,710.4105541048863,320.8165269221651
86,Algeria,2008,397.42646279481283,Other pharynx cancer,Number,43.51261663669767,62.25486661039262,28.63547398912388
87,Algeria,2008,397.42646279481283,Gallbladder and biliary tract cancer,Number,206.94097352584967,294.5629369167678,133.7720406040297
88,Algeria,2008,397.42646279481283,Pancreatic cancer,Number,143.4865594416716,202.95413757089065,97.36564550664208
89,Algeria,2008,397.42646279481283,Malignant skin melanoma,Number,42.74748700969791,62.22045268557639,25.182937441531493
90,Tunisia,2008,176.39512102882185,Other malignant neoplasms,Number,348.9271161499641,504.3643556811319,227.6216350650899
91,Yemen,2008,146.03893319452123,Mesothelioma,Number,2.5570853962147018,5.825398002560374,0.9996252409713524
92,Yemen,2008,146.03893319452123,Hodgkin lymphoma,Number,38.80945031684208,60.71081062683464,22.581599089445398
93,Yemen,2008,146.03893319452123,Non-Hodgkin lymphoma,Number,84.46470057210524,128.3795207648861,51.8561732931275
94,Yemen,2008,146.03893319452123,Multiple myeloma,Number,43.94097351316321,79.50582836090165,25.046181039573483
95,Yemen,2008,146.03893319452123,Leukemia,Number,813.7107270299464,1371.962335521412,433.363279386982
96,Yemen,2008,146.03893319452123,Other neoplasms,Number,75.76437244533976,117.46622439128602,46.54316859999806
97,Algeria,2008,397.42646279481283,Non-melanoma skin cancer,Number,9.761983175720651,14.284541153569815,6.347442104311073
98,Algeria,2008,397.42646279481283,Ovarian cancer,Number,255.59833984098648,372.46145187758106,160.02069514843325
99,Algeria,2008,397.42646279481283,Testicular cancer,Number,88.40377361804691,200.93554196063263,32.26319554798761
100,Algeria,2008,397.42646279481283,Kidney cancer,Number,193.46358253149236,277.73452215323414,127.0547922460969
101,Algeria,2008,397.42646279481283,Bladder cancer,Number,411.8362600988639,569.921286568264,279.3301668743465
102,Algeria,2008,397.42646279481283,Brain and central nervous system cancer,Number,230.54158228160415,333.72271030373213,135.61964271755238
103,Algeria,2008,397.42646279481283,Thyroid cancer,Number,538.638263837118,821.5695781149884,293.4087669268696
104,Algeria,2008,397.42646279481283,Mesothelioma,Number,5.429372090050977,11.667929598532496,2.6333547764858287
105,Algeria,2008,397.42646279481283,Hodgkin lymphoma,Number,216.2101139531452,326.90738370449264,126.29778541069815
106,Algeria,2008,397.42646279481283,Non-Hodgkin lymphoma,Number,578.9857545726469,797.9459781056887,389.4261093650124
107,Algeria,2008,397.42646279481283,Multiple myeloma,Number,134.2451103468798,196.4222871079608,86.14495331295147
108,Algeria,2008,397.42646279481283,Leukemia,Number,542.8489101553804,754.6678694857691,367.56983366070097
109,Morocco,2007,368.64103126793907,Prostate cancer,Number,511.1882878479976,738.5561863072992,329.3809335598867
110,Morocco,2007,368.64103126793907,Colon and rectum cancer,Number,686.0744001866597,949.9457180677292,452.5786677722924
111,Morocco,2007,368.64103126793907,Lip and oral cavity cancer,Number,159.22652957831284,224.70687929209407,103.1986029592722
112,Morocco,2007,368.64103126793907,Nasopharynx cancer,Number,264.4699773818552,382.0592347976408,168.97654429144694
113,Morocco,2007,368.64103126793907,Other pharynx cancer,Number,36.25811145117553,53.28124534244308,23.102921506113475
114,Morocco,2007,368.64103126793907,Gallbladder and biliary tract cancer,Number,69.64714657599188,97.93871961574897,45.35559800111864
115,Morocco,2007,368.64103126793907,Pancreatic cancer,Number,117.32771394369752,166.81613999908572,77.46900618068219
116,Morocco,2007,368.64103126793907,Malignant skin melanoma,Number,28.968872641468455,50.561943682546456,15.811132064321972
117,Morocco,2007,368.64103126793907,Non-melanoma skin cancer,Number,4.276762532516384,6.293975766108218,2.760386751110455
118,Morocco,2007,368.64103126793907,Ovarian cancer,Number,382.343261058358,567.6227501647463,237.00651461256305
119,Morocco,2007,368.64103126793907,Testicular cancer,Number,27.755010225100136,59.54895928571116,10.385401740222
120,Morocco,2007,368.64103126793907,Kidney cancer,Number,126.33147822150023,180.24664811125808,80.20929392520088
121,Kuwait,2008,37.554537675818686,Lip and oral cavity cancer,Number,9.893329432158469,13.158252023240122,6.84635150852034
122,Kuwait,2008,37.554537675818686,Nasopharynx cancer,Number,7.836308620548465,10.682843994420056,5.488761822057856
123,Kuwait,2008,37.554537675818686,Other pharynx cancer,Number,1.5790000628075174,2.1018968821273263,1.0824265732508598
124,Saudi Arabia,2008,239.35622554288474,Larynx cancer,Number,75.7948731881241,103.2483446890238,52.0434614744587
125,Saudi Arabia,2008,239.35622554288474,"Tracheal, bronchus, and lung cancer",Number,231.2387369945888,312.02330887505826,157.78353937166696
126,Saudi Arabia,2008,239.35622554288474,Breast cancer,Number,1441.2811712684854,1999.475400934165,967.0948854019448
127,Saudi Arabia,2008,239.35622554288474,Cervical cancer,Number,172.85100903679785,261.4897659510966,110.56911597613752
128,Saudi Arabia,2008,239.35622554288474,Uterine cancer,Number,139.76206807042692,203.8748211162829,86.56177103668891
129,Saudi Arabia,2008,239.35622554288474,Prostate cancer,Number,605.7894817833009,919.0907989010552,411.3896890478647
130,Saudi Arabia,2008,239.35622554288474,Colon and rectum cancer,Number,665.3837954496748,888.6012903317064,471.42676295009375
131,Saudi Arabia,2008,239.35622554288474,Lip and oral cavity cancer,Number,101.06105949583916,137.85295031289465,68.34503116851846
132,Saudi Arabia,2008,239.35622554288474,Nasopharynx cancer,Number,161.14381838971903,228.98054068954136,107.92119857007393
133,Saudi Arabia,2008,239.35622554288474,Other pharynx cancer,Number,16.768071555600606,22.989972033249284,11.287949893236162
134,Morocco,2007,368.64103126793907,Bladder cancer,Number,286.8002656515651,405.0623540586004,187.32808047431809
135,Morocco,2007,368.64103126793907,Brain and central nervous system cancer,Number,151.71724212881563,215.213768460748,96.2237857823579
136,Morocco,2007,368.64103126793907,Thyroid cancer,Number,433.1402188873619,675.7064640799409,248.58215199175112
137,Morocco,2007,368.64103126793907,Mesothelioma,Number,5.693783720235047,12.299799954258225,2.3339807147267884
138,Morocco,2007,368.64103126793907,Hodgkin lymphoma,Number,116.0421031119092,175.68863372064726,70.41761319868868
139,Morocco,2007,368.64103126793907,Non-Hodgkin lymphoma,Number,304.32316051161104,429.9766206887397,199.94616877454536
140,Morocco,2007,368.64103126793907,Multiple myeloma,Number,123.86706792711384,192.57983898178088,73.3477825403688
141,Morocco,2007,368.64103126793907,Leukemia,Number,390.8472700747853,542.8841674845925,256.8362880151225
142,Sudan,2008,217.7698652962128,Other malignant neoplasms,Number,495.4382902577997,772.2771618540004,293.79230896519573
143,Bahrain,2008,13.641066353782804,Liver cancer,Number,5.331939815882079,7.182474735679171,3.65432587872502
144,Oman,2008,31.971436645558253,Other malignant neoplasms,Number,132.52963232227532,177.43864257617207,91.99913827153702
145,Yemen,2007,138.0850200630055,Larynx cancer,Number,116.89883704316644,170.30763650771186,69.01268664577067
146,Yemen,2007,138.0850200630055,"Tracheal, bronchus, and lung cancer",Number,202.4010104960997,326.79386017558625,118.81903258683364
147,Yemen,2007,138.0850200630055,Breast cancer,Number,579.6760419145766,892.9315507012866,342.02398379791435
148,Yemen,2007,138.0850200630055,Cervical cancer,Number,143.53135555653634,227.61419886597065,74.78567615198277
149,Yemen,2007,138.0850200630055,Uterine cancer,Number,36.289000838128224,64.84783568886434,20.524491557301676
150,Yemen,2007,138.0850200630055,Prostate cancer,Number,234.87219290794835,358.7176924643403,146.82049222468208
151,Yemen,2007,138.0850200630055,Colon and rectum cancer,Number,242.86403788613936,347.8579218114834,157.38661362118685
152,Syrian Arab Republic,2008,179.3549762266116,Esophageal cancer,Number,22.16865310386949,30.297363974459973,14.8308871912093
153,Syrian Arab Republic,2008,179.3549762266116,Stomach cancer,Number,112.32364915042818,154.56990470239705,76.78223685949004
154,Syrian Arab Republic,2008,179.3549762266116,Liver cancer,Number,93.03661891912442,125.75860667354588,64.69699540795597
155,Syrian Arab Republic,2008,179.3549762266116,Larynx cancer,Number,65.47443632144766,90.05592241305226,46.02615399425074
156,Palestine,2007,37.102281292013664,Kidney cancer,Number,22.982580455879475,33.13284463285277,14.955021936339376
157,Palestine,2007,37.102281292013664,Bladder cancer,Number,43.37180796511171,59.27115625791071,29.998742398802825
158,Palestine,2007,37.102281292013664,Brain and central nervous system cancer,Number,67.12661990192227,94.37399883292032,45.50297307785413
159,Palestine,2007,37.102281292013664,Thyroid cancer,Number,20.60086339904811,30.643882456415135,13.662274980520875
160,Palestine,2007,37.102281292013664,Mesothelioma,Number,0.413603309230156,0.5818743962968639,0.2700165678325943
161,Palestine,2007,37.102281292013664,Hodgkin lymphoma,Number,10.179525307876885,14.90669983143242,6.458830665557399
162,Palestine,2007,37.102281292013664,Non-Hodgkin lymphoma,Number,26.787160006333856,37.05290159826919,18.003002350001303
163,Palestine,2007,37.102281292013664,Multiple myeloma,Number,11.648007387010876,17.066376414238075,6.649404077745985
164,Palestine,2007,37.102281292013664,Leukemia,Number,157.62813251522863,215.83073546625627,108.54007856804724
165,Palestine,2007,37.102281292013664,Other neoplasms,Number,14.901028756002408,22.803840808877844,8.966112918093126
166,United Arab Emirates,2008,57.37805494465676,Larynx cancer,Number,48.47419346991982,72.71565962175742,31.28318404384077
167,United Arab Emirates,2008,57.37805494465676,"Tracheal, bronchus, and lung cancer",Number,45.82281264782685,63.21572146952962,30.45692874669536
168,United Arab Emirates,2008,57.37805494465676,Breast cancer,Number,252.6888154789522,360.75302442543386,170.78036153040267
169,United Arab Emirates,2008,57.37805494465676,Cervical cancer,Number,32.68599100013192,51.03863904791766,21.21381913471716
170,United Arab Emirates,2008,57.37805494465676,Uterine cancer,Number,13.23503024801646,24.24896751347461,6.306972632383545
171,United Arab Emirates,2008,57.37805494465676,Prostate cancer,Number,114.4653993134426,223.2937551655047,59.13066615478364
172,United Arab Emirates,2008,57.37805494465676,Colon and rectum cancer,Number,124.7928185512283,174.32688460741176,86.55753432989768
173,United Arab Emirates,2008,57.37805494465676,Lip and oral cavity cancer,Number,25.26141257966504,42.34944189995239,13.267115651289682
174,United Arab Emirates,2008,57.37805494465676,Nasopharynx cancer,Number,11.144781019115769,18.782309776506462,6.341593497804675
175,United Arab Emirates,2008,57.37805494465676,Other pharynx cancer,Number,3.5510412985449338,6.256844631596486,1.7380580661107552
176,Bahrain,2008,13.641066353782804,Brain and central nervous system cancer,Number,10.597114971852752,14.62930161000753,6.470964995531913
177,Bahrain,2008,13.641066353782804,Thyroid cancer,Number,11.38543284829476,16.620788245874806,7.317000117852984
178,Bahrain,2008,13.641066353782804,Mesothelioma,Number,0.8455721388587295,1.2186405155917523,0.5068591326027888
179,Bahrain,2008,13.641066353782804,Hodgkin lymphoma,Number,5.964008956288633,8.749355093168479,3.675655428689211
180,Bahrain,2008,13.641066353782804,Non-Hodgkin lymphoma,Number,16.997982131451543,22.97907422909841,11.868472691557304
181,Yemen,2008,146.03893319452123,Other malignant neoplasms,Number,336.1266335818158,494.3158676221011,207.5154748757219
182,Iraq,2008,350.19251965300987,Esophageal cancer,Number,52.0688676395209,75.58649468104137,33.63386078186125
183,Iraq,2008,350.19251965300987,Stomach cancer,Number,215.36424225791149,304.551548984483,142.35436578373896
184,Iraq,2008,350.19251965300987,Liver cancer,Number,155.4918465656993,221.13690659346685,100.59990220369642
185,United Arab Emirates,2008,57.37805494465676,Gallbladder and biliary tract cancer,Number,7.651188778654767,11.939357341096844,4.490690639505344
186,United Arab Emirates,2008,57.37805494465676,Pancreatic cancer,Number,41.51732750194329,69.65739108346149,19.76774323868212
187,United Arab Emirates,2008,57.37805494465676,Malignant skin melanoma,Number,11.060611925911289,18.77354729099529,5.036376754952563
188,United Arab Emirates,2008,57.37805494465676,Non-melanoma skin cancer,Number,0.7251746397047795,1.1024664554581431,0.456297299108604
189,United Arab Emirates,2008,57.37805494465676,Ovarian cancer,Number,33.54604087428308,54.12881645925612,18.954848212788587
190,United Arab Emirates,2008,57.37805494465676,Testicular cancer,Number,49.824999507979925,103.8754022487116,18.57907158829264
191,Qatar,2008,14.387159395373768,Thyroid cancer,Number,12.14015606370888,17.99447339377149,7.671117437796362
192,Qatar,2008,14.387159395373768,Mesothelioma,Number,0.4001340510930981,0.5769190348490568,0.2480759168437682
193,Bahrain,2008,13.641066353782804,Multiple myeloma,Number,4.522585636270948,6.295928020639761,2.9182760570734403
194,Bahrain,2008,13.641066353782804,Leukemia,Number,19.98020925496063,26.98220480186733,13.86426538651058
195,Bahrain,2008,13.641066353782804,Other neoplasms,Number,6.594253080533185,10.38589738296264,3.95111138825958
196,Morocco,2008,384.1082718210888,Prostate cancer,Number,534.0158774761221,776.792220928257,336.0794124820123
197,Morocco,2008,384.1082718210888,Colon and rectum cancer,Number,715.6696709514133,1005.3524444799724,475.4632339611605
198,Morocco,2008,384.1082718210888,Lip and oral cavity cancer,Number,165.3058536730424,237.0658841919732,107.2399270927955
199,Morocco,2008,384.1082718210888,Nasopharynx cancer,Number,271.8861850090114,396.7729963920988,172.42669710556763
200,Morocco,2008,384.1082718210888,Other pharynx cancer,Number,37.57365735294479,55.52134499119068,23.800783941986733
201,Morocco,2008,384.1082718210888,Gallbladder and biliary tract cancer,Number,71.63064573938519,102.00396647301125,46.2091665008929
202,Morocco,2008,384.1082718210888,Pancreatic cancer,Number,123.38924656742267,177.08434325309136,81.26784443344192
203,Morocco,2008,384.1082718210888,Malignant skin melanoma,Number,30.200801627722218,52.57325262495159,16.46247084387617
204,Morocco,2008,384.1082718210888,Non-melanoma skin cancer,Number,4.467863574605724,6.572282517170939,2.905850905786471
205,Morocco,2008,384.1082718210888,Ovarian cancer,Number,404.05222282327895,610.1380767494845,251.6742040186176
206,Morocco,2008,384.1082718210888,Testicular cancer,Number,29.8189382205268,62.79720802993813,11.356460149415131
207,Morocco,2008,384.1082718210888,Kidney cancer,Number,133.2884922247356,194.4530658625236,83.93951122442819
208,Oman,2008,31.971436645558253,Esophageal cancer,Number,8.379833865118865,11.319017388738189,5.39606670292202
209,Oman,2008,31.971436645558253,Stomach cancer,Number,30.43820049793802,40.65600310355901,21.365204597412173
210,Oman,2008,31.971436645558253,Liver cancer,Number,15.575769117270026,20.865184988642717,10.9177556557423
211,Oman,2008,31.971436645558253,Larynx cancer,Number,10.063091196397323,13.60042845130663,6.919075200265915
212,Oman,2008,31.971436645558253,"Tracheal, bronchus, and lung cancer",Number,26.29802373673045,35.45890787830633,18.33105871039498
213,Oman,2008,31.971436645558253,Breast cancer,Number,176.6844879529436,239.29212059191096,121.75488884470694
214,Oman,2008,31.971436645558253,Cervical cancer,Number,23.510035660703146,33.591099087367354,14.728830630556052
215,Oman,2008,31.971436645558253,Uterine cancer,Number,11.299518382544417,16.259099579987243,6.707276498099589
216,Oman,2008,31.971436645558253,Prostate cancer,Number,89.58226721478145,125.68649497878752,61.40537306019712
217,Oman,2008,31.971436645558253,Colon and rectum cancer,Number,76.522577070742,100.25241255144807,55.42787832061502
218,Oman,2008,31.971436645558253,Lip and oral cavity cancer,Number,14.593100822615684,19.41984605295545,10.185861653891454
219,Iraq,2008,350.19251965300987,Larynx cancer,Number,229.1041815145184,321.9662151704449,152.12161348444494
220,Iraq,2008,350.19251965300987,"Tracheal, bronchus, and lung cancer",Number,491.83576399870014,707.9198399962561,321.9622225029969
221,Iraq,2008,350.19251965300987,Breast cancer,Number,2476.192615592201,3590.0620232665347,1600.2667031176095
222,Iraq,2008,350.19251965300987,Cervical cancer,Number,186.67655651238476,298.4090478243203,112.17536454811555
223,Iraq,2008,350.19251965300987,Uterine cancer,Number,179.01476966113057,295.7463016418387,107.66855112932038
224,Iraq,2008,350.19251965300987,Prostate cancer,Number,451.599565579285,672.4864412248846,287.1374888487782
225,Iraq,2008,350.19251965300987,Colon and rectum cancer,Number,536.5194842126749,746.9093418199787,359.8072806900419
226,Iraq,2008,350.19251965300987,Lip and oral cavity cancer,Number,101.73086977989274,144.9467561991802,66.16523335499832
227,Qatar,2008,14.387159395373768,Hodgkin lymphoma,Number,4.801778890123411,7.226111948512578,2.9531888433300297
228,Qatar,2008,14.387159395373768,Non-Hodgkin lymphoma,Number,23.24636590897533,32.95073372667345,15.812642336488896
229,Qatar,2008,14.387159395373768,Multiple myeloma,Number,3.892721926761716,5.82601607712376,2.2530790076522798
230,Qatar,2008,14.387159395373768,Leukemia,Number,29.085909374683304,40.04109317140447,20.15197933304437
231,Qatar,2008,14.387159395373768,Other neoplasms,Number,5.409033136087868,8.89638375457846,3.177366971633671
232,Algeria,2008,397.42646279481283,Esophageal cancer,Number,62.96118329651826,90.21682757542165,40.88216572275768
233,Libya,2008,85.59286429133226,Non-melanoma skin cancer,Number,1.0819355473718488,1.6278826494377063,0.6920762014253885
234,Libya,2008,85.59286429133226,Ovarian cancer,Number,62.628135113285126,85.95644889141421,41.41403322069876
235,Libya,2008,85.59286429133226,Testicular cancer,Number,20.014311236820934,41.14709421168097,8.161212322094178
236,Libya,2008,85.59286429133226,Kidney cancer,Number,59.36416119605288,83.73742420546428,40.04823302379191
237,Libya,2008,85.59286429133226,Bladder cancer,Number,177.58594549037738,240.48802096597169,122.93961340532478
238,Libya,2008,85.59286429133226,Brain and central nervous system cancer,Number,92.93559576101948,130.73493047777106,61.90424217389568
239,Libya,2008,85.59286429133226,Thyroid cancer,Number,86.4293110950507,132.71407509607235,52.33668855847733
240,Libya,2008,85.59286429133226,Mesothelioma,Number,1.115701238477247,2.801541316562256,0.5685611991880581
241,Libya,2008,85.59286429133226,Hodgkin lymphoma,Number,60.07477122972805,86.34270282864021,38.52437559752654
242,Libya,2008,85.59286429133226,Non-Hodgkin lymphoma,Number,74.63845718089712,104.26528066383425,50.18214971542284
243,Libya,2008,85.59286429133226,Multiple myeloma,Number,28.335501033129024,39.45390597764701,18.214642064675463
244,Libya,2008,85.59286429133226,Leukemia,Number,156.5787072204521,223.1165298092605,102.6725560946026
245,Tunisia,2008,176.39512102882185,Esophageal cancer,Number,22.575252257006365,33.05785484513791,13.845788014437336
246,Tunisia,2008,176.39512102882185,Stomach cancer,Number,128.11690668826662,184.0994857494813,83.45785444572388
247,Tunisia,2008,176.39512102882185,Liver cancer,Number,37.772425868683264,53.933165693048856,24.6295445996084
248,Somalia,2008,84.7917720308817,Pancreatic cancer,Number,16.240724133605074,28.388025047834464,7.714372535536202
249,Somalia,2008,84.7917720308817,Malignant skin melanoma,Number,13.38841558216695,23.19488323425119,6.910721938312262
250,Somalia,2008,84.7917720308817,Non-melanoma skin cancer,Number,0.7866136248809076,1.2108121152222275,0.4970299483635436
251,Somalia,2008,84.7917720308817,Ovarian cancer,Number,53.02334845327244,105.78435079986596,25.04813930519054
252,Somalia,2008,84.7917720308817,Testicular cancer,Number,5.037333064696165,11.78544918863824,2.097191331950614
253,Somalia,2008,84.7917720308817,Kidney cancer,Number,20.321936906133224,35.857381296390066,8.974476862793953
254,Somalia,2008,84.7917720308817,Bladder cancer,Number,35.386495200168135,60.87147008590739,19.7336407561717
255,Somalia,2008,84.7917720308817,Brain and central nervous system cancer,Number,47.08969695391168,78.64601338883365,27.381931602582974
256,Somalia,2008,84.7917720308817,Thyroid cancer,Number,34.58843095620002,58.11217532611105,18.26578506504193
257,Somalia,2008,84.7917720308817,Mesothelioma,Number,4.483030055321949,11.872700690719382,1.4571932378068098
258,Somalia,2008,84.7917720308817,Hodgkin lymphoma,Number,28.945883734601622,43.85749682276763,16.841920055186883
259,Somalia,2008,84.7917720308817,Non-Hodgkin lymphoma,Number,32.01301460293909,53.980335159491325,15.36128795005927
260,Somalia,2008,84.7917720308817,Multiple myeloma,Number,23.388318476449957,36.330873709247086,12.027479844232843
261,Algeria,2008,397.42646279481283,Stomach cancer,Number,285.43447018715415,398.3841433139413,194.860639067198
262,Algeria,2008,397.42646279481283,Liver cancer,Number,110.49123188230882,154.00466057724734,75.73406084240045
263,Algeria,2008,397.42646279481283,Larynx cancer,Number,234.1466414040908,325.96285529997675,157.6551193935618
264,Algeria,2008,397.42646279481283,"Tracheal, bronchus, and lung cancer",Number,503.29539847970153,725.1258636000489,337.84494822933226
265,Algeria,2008,397.42646279481283,Breast cancer,Number,2751.8858496602907,3804.527655382087,1825.442720188625
266,Algeria,2008,397.42646279481283,Cervical cancer,Number,648.6476836433185,967.4870540792854,389.5043702649549
267,Algeria,2008,397.42646279481283,Uterine cancer,Number,108.9472748390862,167.03862009976746,66.92034179932034
268,Algeria,2008,397.42646279481283,Prostate cancer,Number,835.4742475347576,1238.4922374526757,553.0500449909725
269,Algeria,2008,397.42646279481283,Colon and rectum cancer,Number,847.4855959807827,1142.6535671254535,584.1021770376182
270,Tunisia,2008,176.39512102882185,Non-melanoma skin cancer,Number,4.053252310622766,6.000317368593646,2.6398226500459137
271,Tunisia,2008,176.39512102882185,Ovarian cancer,Number,119.16248142422214,181.1794178746231,71.41378307798449
272,Tunisia,2008,176.39512102882185,Testicular cancer,Number,31.419049442298377,71.56038880915582,11.81948287922086
273,Tunisia,2008,176.39512102882185,Kidney cancer,Number,84.88713834448215,127.34254972178844,54.90735551069725
274,Tunisia,2008,176.39512102882185,Bladder cancer,Number,399.0467846345166,588.3956974807309,261.63958001932923
275,Morocco,2008,384.1082718210888,Bladder cancer,Number,302.0538603088473,433.0215518184522,195.114266011387
276,Morocco,2008,384.1082718210888,Brain and central nervous system cancer,Number,157.5194012464789,226.54272796318125,99.5647710617282
277,Morocco,2008,384.1082718210888,Thyroid cancer,Number,452.48432138898346,703.686512762759,255.6432569044432
278,Morocco,2008,384.1082718210888,Mesothelioma,Number,5.894484148162095,12.784644707967782,2.41928499787081
279,Morocco,2008,384.1082718210888,Hodgkin lymphoma,Number,118.18946180184436,178.47994922921984,71.79747224649674
280,Morocco,2008,384.1082718210888,Non-Hodgkin lymphoma,Number,313.6346850295491,450.8342935985722,204.40042345586997
281,Morocco,2008,384.1082718210888,Multiple myeloma,Number,128.89695977408428,202.13549511608437,77.41124049665736
282,Morocco,2008,384.1082718210888,Leukemia,Number,400.7287231523911,562.7534861554376,263.0602049652228
